Item_Description
AHOLD DELHAIZE,XTREM HOPXTREM HOP,BEER,ALE,BLONDE/GOLD,,,,7.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
DIAGEO,GUINNESS (DIAGEO)GUINNESS,BEER,STOUT,BLACK/DARK,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
HET NEST,KLEVERE TIENKLEVERE TIEN,BEER,,BLACK/DARK,,,,10%,GLASS,BOTTLE,,330ML,X1,
JOHN MARTIN,MARTINS (JOHN MARTIN)MARTINS,BEER,INDIA PALE ALE/IPA,AMBER/COPPER,,,,6.9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X6,
DUBUISSON,ASSORTMENT DUBUISSONUNBRANDED,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,318ML,X7,
VIVEN,VIVENVIVEN,BEER,ALE,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
GRACEKENNEDY,GRACE (GRACEKENNEDY)GRACE,BEER LOW/NO ALCOHOL,MALT/MALZ,BLACK/DARK,,,,0%,METAL,CAN,,330ML,X1,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ALE,BLONDE/GOLD,,,,6.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
JOHN MARTIN,GORDON (JOHN MARTIN)GORDON FINEST,BEER,LAGER,BLONDE/GOLD,,,,7.7%,METAL,CAN,,500ML,X4,
DUVEL MOORTGAT,N'ICE CHOUFFECHOUFFE,BEER,ALE,BLACK/DARK,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X5,+1 FREE
CARLSBERG,CARLSBERGCARLSBERG,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,3.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
VIVEN,VIVENVIVEN,BEER,ALE,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ABDIJ WESTMALLE,WESTMALLEWESTMALLE,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X2,+GLASSES
DUBUISSON,ASSORTMENT DUBUISSONUNBRANDED,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,318ML,X7,
BAVARIA,LA TRAPPELA TRAPPE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BRASSERIE DES LEGENDES,GOLIATH (BRASSERIE DES LEGENDES)GOLIATH,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
DE LANDTSHEER,MALHEURMALHEUR,BEER,ALE,BLACK/DARK,,,,12%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASSES
BIERES DE CHIMAY,CHIMAYCHIMAY,BEER,ALE,BLACK/DARK,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X3,
HAACHT,KAISER (HAACHT)KAISER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,330ML,X24,
LANDEN HASPENGAUW,TUMULUSTUMULUS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ZONDERIK,ZONDERIXZONDERIX,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BAVIK,WITTEKERKEWITTEKERKE,BEER,FRUIT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,4.3%,GLASS,BOTTLE,,750ML,X1,
CAULIER ROGER,CAULIERCAULIER,BEER,ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,330ML,X3,
LION A PLUME,LION A PLUMELION A PLUME,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,,750ML,X1,
LANDEN HASPENGAUW,TUMULUSTUMULUS,BEER,ALE,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HUISBROUWERIJ 'T PAKHUIS,DEN BANGELIJKEDEN BANGELIJKE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
DU BOCQ,UNBRANDED (DU BOCQ)UNBRANDED,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
DILEWYNS,5 QUINTO5 QUINTO,BEER,ALE,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X2,+GLASSES
ROGUE ALES,ROGUE (ROGUE ALES)ROGUE,BEER,ALE,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,,355ML,X1,
DU BOCQ,LA CHEVETOGNELA CHEVETOGNE,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X1,
BRASSERIE LEFEBVRE,FLOREFFE (BRASSERIE LEFEBVRE)FLOREFFE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X4,
VANUXEEM,QUEUE DE CHARRUEQUEUE DE CHARRUE PLOEGSTEERT,BEER,LAGER,RED/RUBY,,CHERRY,CHERRY,8.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X5,+1 FREE
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X24,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,6%,GLASS,BOTTLE,,750ML,X1,
BROUWERIJ DEN TOETELER,TOETELERTOETELER ECHTE KRIEK,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,5.2%,GLASS,BOTTLE,,330ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X8,
BAVARIA,BAVARIA (BAVARIA)BAVARIA 0.0%,BEER BASED PRE MIX,RADLER,,LEMON,LEMON,0%,METAL,CAN,,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
JESSENHOFKE,JESSENHOFKEJESSENHOFKE,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X24,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X7,+1 FREE
DR. OETKER / RADEBERGER,CLAUSTHALERCLAUSTHALER,BEER LOW/NO ALCOHOL,LAGER,BLONDE/GOLD,,,,0.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
LA BINCHOISE,LA MONTOISELA MONTOISE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,1500ML,X1,
DIAGEO,GUINNESS (DIAGEO)GUINNESS,BEER,STOUT,BLACK/DARK,,,,4.2%,METAL,CAN,,330ML,X3,+GLASS
BROEDER JACOB,BROEDER JACOBJACOB,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
LION A PLUME,LION A PLUMELION A PLUME,BEER,SAISON,BLONDE/GOLD,,,,5.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER,WHEAT BEER,BLONDE/GOLD,,LEMON,CITRON,3%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
AHOLD DELHAIZE,DELHAIZEDELHAIZE PREMIUM,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,300ML,X6,
DE BLAUGIES,LA VERMONTOISELA VERMONTOISE,BEER,SAISON,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
DUVEL MOORTGAT,DE KONINCKDE KONINCK,BEER,ALE,AMBER/COPPER,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
HUYGHE (BREWERY),AVERBODEAVERBODE,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN PERFECT DRAFT,BEER,WHEAT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,3%,METAL,KEG,REFILLABLE PACKAGING,6000ML,X1,
COLRUYT,BONI (COLRUYT)BONI,BEER,,AMBER/COPPER,,,,1.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
BIERES DE CHIMAY,CHIMAYCHIMAY,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
DE BIE,RIEBEDEBIERIEBEDEBIE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,330ML,X1,
ELLIMAC,CAMILLE (ELLIMAC)CAMILLE,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
VANUXEEM,QUEUE DE CHARRUEQUEUE DE CHARRUE,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HUYGHE (BREWERY),DELIRIUMDELIRIUM,BEER,ALE,BLACK/DARK,,,,8.5%,GLASS,BOTTLE,,750ML,X1,
HET NEST,SCHUPPEN AASSCHUPPEN AAS,BEER,ALE,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,,330ML,X1,
BAVIK,DE BRABANDEREDE BRABANDERE,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,ALE,BLONDE/GOLD,,,,6.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,300ML,X6,
DUBUISSON,CUVEE DES TROLLSCUVEE DES TROLLS,BEER,PALE ALE,BLONDE/GOLD,,,,7%,METAL,CAN,,330ML,X1,
BROUWERIJ WOLF,WOLF (BROUWERIJ WOLF)WOLF,BEER,ALE,AMBER/COPPER,,,,8.5%,GLASS,BOTTLE,,330ML,X4,
BOCKOR,OMEROMER,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
BROUWERIJ DE NEUS,NEUZEBIERNEUZEBIER,BEER,TRIPEL/TRIPLE,AMBER/COPPER,,,,6.9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BRASSERIE DE LA LIENNE,LIENNELIENNE,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,,330ML,X1,
ELFIQUE,ELFIQUEELFIQUE,BEER,ALE,AMBER/COPPER,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
FORT LAPIN,FORT LAPINFORT LAPIN,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
FORT LAPIN,FORT LAPINFORT LAPIN,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
VLIEGENDE PAARD BROUWERS,PREARISPRÌäARIS BELMA,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BROUWERIJ WOLF,WOLF (BROUWERIJ WOLF)WOLF,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,330ML,X1,
COLRUYT,BONI (COLRUYT)BONI,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,3.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
GRAIN D'ORGE,BRICEBRICE,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
DEN HOPPERD,TIENSE KWEIKERTIENSE KWEIKER,BEER,ALE,AMBER/COPPER,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
MICROBROUWERIJ DEN TRIEST,TIENS SCHAAPTIENS SCHAAP,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
JOHN MARTIN,GORDON (JOHN MARTIN)GORDON,BEER,ALE,RED/RUBY,,,,8.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X3,+1 FREE
COLRUYT,BONI (COLRUYT)BONI,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,3.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
FERME DE BERTINCHAMPS,BERTINCHAMPSBERTINCHAMPS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,500ML,X4,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,ALE,BLACK/DARK,,,,11%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DU BOCQ,BLANCHE DE NAMURBLANCHE DE NAMUR,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,,750ML,X2,BANDED PACK
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ALE,BLONDE/GOLD,,,,6.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,INC 6 FREE
BRASSERIE DE LA LESSE,LA CAMBREELA CAMBREE,BEER,ALE,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BRASSERIE SAINTE HELENE,LILY BLUELILY BLUE,BEER,,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,,330ML,X1,
DU BOCQ,UNBRANDED (DU BOCQ)UNBRANDED,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,277ML,X6,
BRASSERIE DES CARRIERES,DIOLEDIOLE,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
VAN DEN BOSSCHE,BUFFALO BITTERBUFFALO BITTER,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
DIFCOM LA CAVE DES PERES,L'ANGELUSL'ANGELUS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+GLASSES
ANHEUSER BUSCH INBEV,DIEKIRCHDIEKIRCH,BEER,PILS/PILSENER/PILSNER,AMBER/COPPER,,,,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,CUBANISTOCUBANISTO,BEER,SPIRIT BEER,BLONDE/GOLD,,LIQUOR,RUM,5.9%,GLASS,BOTTLE,,330ML,X6,
BISTER,LA BISTERIEUSELA BISTERIEUSE,BEER,ALE,BLONDE/GOLD,,,,6.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BROUWERIJ HENRICUS,PALJASPALJAS,BEER,INDIA PALE ALE/IPA,AMBER/COPPER,,,,6%,GLASS,BOTTLE,,750ML,X1,
JOHN MARTIN,WATERLOO (JOHN MARTIN)WATERLOO,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,300ML,X4,
CONTRERAS,VALEIRVALEIR,BEER,INDIA PALE ALE/IPA,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
TIMMERMANS,TIMMERMANSTIMMERMANS,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X3,
BRASSERIE NATIONALE,BATTINBATTIN,BEER,FRUIT BEER,BLONDE/GOLD,,,,4.3%,GLASS,BOTTLE,,330ML,X6,
BIBCO,BESOSBESOS,BEER BASED PRE MIX,,,TEQUILA,TEQUILA,5.9%,METAL,CAN,,500ML,X24,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN RADLER,BEER BASED PRE MIX,RADLER,,CITRUS,AGRUM,2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
DUVEL MOORTGAT,LA CHOUFFECHOUFFE,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
HEINEKEN,MAES (HEINEKEN)MAES RADLER,BEER BASED PRE MIX,RADLER,,GRAPEFRUIT,PAMPLEMOUSSE,2%,METAL,CAN,,330ML,X24,+1 FREE
HEINEKEN,MAES (HEINEKEN)MAES RADLER,BEER BASED PRE MIX,RADLER,,LEMON,CITRON,2%,METAL,CAN,,330ML,X24,+1 FREE
HAACHT,PRIMUS (HAACHT)PRIMUS,BEER,LAGER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
COLRUYT,LA CERVOISE DE FRANCHIMONTLA CERVOISE DE FRANCHIMONT,BEER,,,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X10,
DU BOCQ,BLANCHE DE NAMURBLANCHE DE NAMUR,BEER,FRUIT BEER,RED/RUBY,,RASPBERRY,FRAMBOISE,3.4%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ANHEUSER BUSCH INBEV,DIEKIRCHDIEKIRCH,BEER,PILS/PILSENER/PILSNER,AMBER/COPPER,,,,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X15,
BIBCO,BESOSBESOS,BEER BASED PRE MIX,,,TEQUILA,TEQUILA,5.9%,METAL,CAN,,500ML,X24,
ABBAYE DU VAL DIEU,L'AURORE DE LA SALML'AURORE DE LA SALM,BEER,,,,,,8.3%,GLASS,BOTTLE,,330ML,X6,
ABBAYE ST. REMY,TRAPPISTES ROCHEFORTTRAPPISTES ROCHEFORT,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,11.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
HEINEKEN,MORT SUBITEMORT SUBITE,BEER,LAMBIC/LAMBIEK,RED/RUBY,,CHERRY,CERISE,4%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
VAN HONSEBROUCK,ST. LOUIS (VAN HONSEBROUCK)ST. LOUIS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X1,
JOHN MARTIN,WATERLOO (JOHN MARTIN)WATERLOO,BEER,ALE,BLACK/DARK,,,,8%,GLASS,BOTTLE,,750ML,X1,
LIEFMANS,LIEFMANSLIEFMANS,BEER,FRUIT BEER,RED/RUBY,,BILBERRY & CHERRY & ELDERBERRY & RASPBERRY & STRAWBERRY,CHERRY & RASPBERRY & BILBERRY & ELDERBERRY & STRAWBERRY,3.8%,METAL,CAN,,250ML,X4,
PALM,PALM (PALM)PALM,BEER LOW/NO ALCOHOL,ALE,BLONDE/GOLD,,,,0.25%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
BOON,MARIAGE PARFAITMARIAGE PARFAIT,BEER,GUEUZE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,375ML,X6,
BRASSERIE DUPONT,SAISON DUPONTSAISON DUPONT,BEER,SAISON,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
JOHN MARTIN,GORDON (JOHN MARTIN)GORDON XPLOSION,BEER,FRUIT BEER,RED/RUBY,,,,11%,METAL,CAN,,500ML,X4,
BRUSSELS BEER PROJECT,DELTA (BRUSSELS BEER PROJECT)DELTA,BEER,INDIA PALE ALE/IPA,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BRUSSELS BEER PROJECT,GROSSE BERTHAGROSSE BERTHA,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER,WHEAT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,3%,METAL,CAN,,330ML,X1,
SMISJE,SMISKESMISKE,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
LIEFMANS,LIEFMANSLIEFMANS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
BRASSERIE DE BELLEVAUX,MALMEDYMALMEDY,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE DE TUBIZE,BLANCHE DE TUBIZEBLANCHE DE TUBIZE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DAMM,ESTRELLA DAMMESTRELLA DAMM,BEER,LAGER,BLONDE/GOLD,,,,4.6%,GLASS,BOTTLE,,330ML,X6,
ROMAN (BREWERY),ADRIAEN BROUWERADRIAEN BROUWER,BEER,ALE,BLACK/DARK,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
SILLY,CUVEE GERPINNOISECUVEE GERPINNOISE,BEER,ALE,BLONDE/GOLD,,,,7.2%,GLASS,BOTTLE,,750ML,X1,
DECA SERVICES,VLETERENVLETEREN,BEER,ALE,BLONDE/GOLD,,,,12%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BROUWERIJ ANDERS,FLANDERS FIELDS 14 18FLANDERS FIELDS 14 18,BEER,ALE,AMBER/COPPER,,,,5.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BIERBROUWERIJ VERMEERSEN,BRUGSE ZOTBRUGSE ZOT,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
BRASSERIE DES LEGENDES,VOISINVOISIN,BEER,ALE,AMBER/COPPER,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
LIDL,ARGUS (LIDL)ARGUS CAMARO,BEER,LAGER,BLONDE/GOLD,,,,4.6%,GLASS,BOTTLE,,330ML,X6,
MICROBRASSERIE DE LA PRINCIPAUTE,TORPAHTORPAH,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,,330ML,X1,
MICROBROUWERIJ ACHILLES,SERAFIJNSERAFIJN,BEER,,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,CORONA (ANHEUSER BUSCH INBEV)CORONA EXTRA,BEER,LAGER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,355ML,X24,
ANHEUSER BUSCH INBEV,MONSIEUR ROCKMONSIEUR ROCK,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X12,
BROUWERIJ GROENENDAEL,EGOTRIPELEGOTRIPEL,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,FRUIT BEER,RED/RUBY,,CHERRY,CHERRY,8%,METAL,CAN,,500ML,X12,
DIJKWAERT,VURIG BIERREKEVURIG BIERREKE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,CITRUS,CITRUS,7.5%,GLASS,BOTTLE,,330ML,X1,
ANHEUSER BUSCH INBEV,DIEKIRCHDIEKIRCH,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
BROUWERIJ 'T IJ,ZATTEZATTE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,330ML,X1,
BEDONDAINE ET BEDONS RONDS,SAINTE NITOUCHESAINTE NITOUCHE,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DIJKWAERT,XMAS IN THALSXMAS IN THALS,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,10%,GLASS,BOTTLE,,750ML,X1,
MILLEVERTUS,LA PETITE VERTUSLA PETITE VERTUS,BEER,TRIPEL/TRIPLE,RED/RUBY,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BROUWERIJ 'T IJ,IJWITIJWIT,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,,330ML,X1,
